SMILES,SA,logp,score
Cc1cscc1C(=O)Nc1ccc(C#CC[NH3+])cc1,3.017964328,1.90222,-1.115744328
COC(=O)c1nn(CC(C)(C)O)c2c1CCCC2,2.615882302,1.3194,-1.296482302
C[C@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)NCCc2cc(Cl)c3c(c2)OCCO3)cc1,2.793303867,3.6468,0.853496133
Cc1n[nH]c(O)c1[C@H](c1ccc(OCc2ccccc2F)cc1)c1c(O)n[nH]c1C,3.287623077,4.05914,0.771516923
O=C(OCc1nncn1C1CC1)c1nc(C2CC2)n2ccccc12,2.780914409,2.4951,-0.285814409
C[C@@H](O)[C@H]1CCC[NH+](CCC(=O)NC(=O)NCc2ccccc2)C1,4.152352747,0.0782,-4.074152747
O=C1NCCCC[C@H]1Sc1nc(-c2ccco2)nc2ccccc12,2.984809114,3.6506,0.665790886
Cc1nn(-c2ccccc2)c(C)c1[C@@H](NCC#N)C(F)(F)F,3.15429489,3.20572,0.05142511
O=C(Cc1c(F)cccc1Cl)OCc1ccc(-n2cccn2)cc1,2.080527787,3.9507,1.870172213
CCc1cc2c(=O)[nH]c(-c3cccc(C(=O)NCc4ccco4)c3)nc2s1,2.419364423,3.737,1.317635577
C=CC[NH+](CC(=O)N1CCC[C@H](C(F)(F)F)C1)Cc1cccs1,4.370858385,2.1199,-2.250958385
C[C@@H](NC(=O)C(=O)Nc1cccc(SC(F)F)c1)c1cnn(C)c1,2.892747763,2.5507,-0.342047763
CCOC(=O)[C@H](C)NC(=O)C1(c2ccc(F)cc2F)CCOCC1,2.915058952,2.0808,-0.834258952
CC(=O)c1ccc(OCc2nc(-c3ccco3)oc2C)cc1F,2.330703797,4.16372,1.833016203
CCC[C@@H]1[C@@H](C)CCCN1C(=O)NCCC(=O)N(C)C,3.233011892,2.0749,-1.158111892
Cc1ccc([C@@H](C)NC(=O)[C@H]2CCO[C@@H]2C)cc1[N+](=O)[O-],3.391899965,2.50542,-0.886479965
CCCC(=O)N[C@H](C)c1ccc2ccccc2c1,2.10198818,3.8171,1.71511182
C=CCN(C(=S)Nc1cccc(Cl)c1)c1ccccc1,2.086538467,4.7294,2.642861533
O=C([O-])[C@@H](Cc1ccc(F)cc1F)c1ccccc1Cl,2.906943062,2.6944,-0.212543062
COc1cc2c(cc1OC)CN(C(=O)CCC[NH2+][C@@H]1C[C@@H](C)N(C)C1)CC2,3.94506693,1.0247,-2.92036693
C[NH2+][C@]1(C(N)=O)CC[C@H](Sc2cc(C)nn2C)C1,4.802131826,-0.20958,-5.011711826
Clc1ccc(Cl)c(-c2ccc(C[NH2+]CCN3CCOCC3)o2)c1,3.088500967,2.649,-0.439500967
COc1ccc(NC(=O)NC[C@H]2CCS(=O)(=O)C2)cc1OC,2.540168673,1.26,-1.280168673
C[C@H]1CCC[C@H](NC(=O)N(C)CC[C@@H]2CCCC[NH+]2C)C1,4.670008607,1.6638,-3.006208607
NC(=O)[C@@H]1CN(S(=O)(=O)c2ccc(F)cc2F)CCO1,2.762454764,-0.1604,-2.922854764
CC1(NC(=O)CCc2cccc(F)c2)Cc2ccccc2C1,2.279057423,3.432,1.152942577
CC(C)COC(=O)/C=C/c1nc2ccccc2s1,2.250260675,3.5087,1.258439325
COC(=O)[C@H](C)CNC(=O)Nc1c(C)cccc1C(C)C,2.553975263,3.04902,0.495044737
CCOC(=O)c1sc2ncnc(NCc3nnc4n3CCC4)c2c1C,2.625639698,2.32622,-0.299419698
O=C(Cc1ccccc1)NCc1nnc2n1CCN([C@@H]1CCSC1)CC2,2.976081012,1.5006,-1.475481012
COc1ccccc1[C@@H]1CCN(C(=O)Cc2c[nH]c3c(C)cccc23)C1,2.654551022,4.04352,1.388968978
N#Cc1ccc(COC(=O)c2ccccc2F)cc1,1.699646379,3.05438,1.354733621
COc1ccc(Nc2nc(=O)[nH]nc2C)c(OC)c1,2.259025431,1.23412,-1.024905431
Cc1cccc(C(=O)Cl)c1[N+](=O)[O-],2.146722103,2.28222,0.135497897
O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1,1.645049507,1.7652,0.120150493
CC(C)[C@H](C#N)N1CCN(C(=O)c2sccc2OC(F)F)CC1,3.192412075,2.65548,-0.536932075
C=C(C)n1c(=O)n(C[C@@H]2CC2(Cl)Cl)c2cc(C)c(C)cc21,3.456445992,4.10424,0.647794008
CC[C@H](NC(=O)Nc1ccc(F)c(C(N)=O)c1)c1cc(F)ccc1F,2.604080099,3.4756,0.871519901
O=C1C(=O)N(C[NH+](Cc2ccc(F)cc2)C2CC2)c2ccccc21,3.557570038,1.56,-1.997570038
Cn1ccc(CNC(=O)N2CCOC[C@H]2C2CC2)c1,3.138426373,1.3455,-1.792926373
CC[C@@H]1C[NH2+]C(C)(C)CN1Cc1ccnc2ccccc12,3.637714384,2.171,-1.466714384
CN(C)C(=O)Cn1nc(-c2cc3c(s2)CCC3)oc1=O,2.665215521,1.1417,-1.523515521
Cc1cc(N2CCC[C@H](C(=O)c3ccc(F)cc3)C2)ncc1[N+](=O)[O-],2.711269692,3.53662,0.825350308
O=C(CCc1cccc(Cl)c1Cl)NCc1ccccc1CO,1.957616409,3.7347,1.777083591
C[C@H](NC(=O)CN1C(=O)N[C@H](CC2=c3ccccc3=[NH+]C2)C1=O)c1cccs1,4.12828582,-1.1995,-5.32778582
O=C(Nc1ccccc1)c1ccc(C(F)(F)F)cc1,1.429068682,3.9577,2.528631318
Cc1cc(C)c(-c2ccn(C(=O)c3snnc3C)n2)[nH]1,3.218596839,2.34346,-0.875136839
CCc1nnc(C[NH+]2CC[C@H](Nc3ccccc3)C2)o1,4.220965564,0.9013,-3.319665564
CC[NH+]1CCCC[C@H]1C(=O)Nc1ccc(OCc2nnc(C)o2)cc1,3.97774605,1.35282,-2.62492605
Cc1ccc(OCCn2cc(/C=C3/C(=N)[N+]4=C[C@H](C)SC4=NC3=O)c3ccccc32)cc1,3.536748091,4.50419,0.967441909
O=C(/C=C/c1ccc2c(c1)OCO2)NNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,2.400217683,2.6479,0.247682317
Cc1nc2ccccc2c2c(NC(=O)[C@H]3CCCN(S(C)(=O)=O)C3)c3ccccc3n12,2.911010096,3.55922,0.648209904
O=C1OC(c2ccc(Cl)cc2)=N/C1=C\Nc1ccccc1Br,2.28105083,4.3594,2.07834917
O=C(CSCc1nc(Cc2ccccc2)no1)NC1CCOCC1,2.334236271,2.1888,-0.145436271
Cc1cccc(NC(=O)NCc2ccc(Br)s2)c1C,1.9881189,4.44914,2.4610211
CNC(=O)c1cc(C2CCN(c3cnccn3)CC2)ncn1,2.583759655,1.0102,-1.573559655
CCNc1ncc(CN2C(=O)CN(C)C2=O)s1,2.706402425,0.9689,-1.737502425
CC(C)(C)CNC(=O)NCCc1csc(N2CCCC2)n1,2.404028497,2.6311,0.227071503
CC(C)[C@@H](CO)NC(=O)C(=O)Nc1cc(Br)c(=O)n(C)c1,3.091783614,0.2194,-2.872383614
CC1=C(C(=O)Nc2ccccc2)[C@H](c2c(C)cc(C)cc2C)NC(=O)N1,2.642269099,3.87846,1.236190901
CC(C)CN1C[C@H](C(=O)NCc2n[nH]c(-c3ccccc3)n2)CC1=O,2.890962541,1.5924,-1.298562541
O=C(NC[C@H]1Cc2ccccc2O1)c1ccc([O-])nn1,3.196600564,0.2837,-2.912900564
CCO[C@@H]1CCCN(C(=O)Nc2ccc(Br)nc2C)C1,2.910816119,3.18532,0.274503881
CC[C@H](C)NC(=O)[C@H]1CC(=O)N(C2CCCC2)C1,2.835877779,1.6922,-1.143677779
Cc1ccccc1-n1cnnc1S(=O)(=O)[C@H](C)C(=O)NC(C)(C)C,3.081843808,1.65262,-1.429223808
COc1ccc(Br)cc1C(=O)NC(=S)NC1CCCCC1,2.049818066,3.3947,1.344881934
CCCC[C@@H](c1cccnc1)n1cnc2sc3c(c2c1=O)CCNC3,3.219583812,3.2783,0.058716188
Cc1nn(C)cc1[C@@H](C)NC(=O)c1ccc(-c2ccccc2)cc1,2.316266418,3.88652,1.570253582
CSc1cccc(NC(=O)C[NH2+]C2(c3nccs3)CCCC2)c1,3.432086042,2.8364,-0.595686042
O=C(/C=C/c1cccc2ccccc12)N1CCc2ccccc21,2.000050406,4.4423,2.442249594
COc1cc(OC)c2cc(CCC[NH3+])[nH]c2c1,2.96918389,1.3596,-1.60958389
CC(=O)Cn1c(=O)c2c(nc3n(-c4ccc(C)cc4C)c(-c4ccccc4)cn23)n(C)c1=O,2.634425661,3.01144,0.377014339
CN(CN1CCCCC1=O)[C@@H]1CCN(c2ccccc2)C1=O,2.885692362,1.6937,-1.191992362
Cc1nnc(-c2ccc(NC(=O)C(=O)NC[C@@H]3Cc4ccccc43)cc2)o1,2.736031991,2.43962,-0.296411991
CN(CCCc1ccccc1)C(=O)c1ccc(F)cc1,1.594880978,3.5305,1.935619022
CCc1nn(C)c(OC)c1CN(C)CCc1cccs1,2.612407279,2.7271,0.114692721
Cn1cnc(S(=O)(=O)N[C@@H]2CC[NH2+]C2)c1,4.492193333,-1.9659,-6.458093333
Cc1ccc(O)c(S(=O)(=O)NNC(=O)c2cc3c(s2)CCCCC3)c1,2.459724643,2.65432,0.194595357
CC[C@@H](C)[NH+](C)CCNC(=O)CC1CCC1,4.243248746,0.606,-3.637248746
O=C1C[C@H](c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(F)cc1,2.587988922,4.0496,1.461611078
COc1ccc(F)c(NC(=O)NC[C@](C)(O)c2ccsc2)c1,2.871187084,2.925,0.053812916
COC(=O)CN(C)C(=O)c1cccc(-n2cccn2)n1,2.361460576,0.5123,-1.849160576
Cc1cc(N(C)c2cccc(C#N)c2)[nH+]cc1N,3.544524964,2.0309,-1.513624964
COC(=O)/C(C#N)=C\c1cnc(-c2ccsc2)s1,2.875156602,2.95158,0.076423398
CCC[C@](C)(CO)NC(=O)N[C@H]1CC[NH+](Cc2ccccn2)C[C@@H]1C,4.763619814,0.7252,-4.038419814
COCC[NH+]1[C@H](C)CN(Cc2c[nH]nc2-c2ccc3c(c2)OCCO3)C[C@H]1C,4.462387402,0.9718,-3.490587402
O=C1C[C@@H](Nc2ccc(F)cc2)C(=O)N1c1ccccc1,2.274484384,2.5697,0.295215616
CC[C@H](NC(=O)c1ccccc1SCC=C(C)C)c1nccs1,2.977761187,5.0825,2.104738813
O=C([O-])[C@H]1CC(=O)N(Cc2ccc3cc[nH]c3c2)C1,3.196208425,0.2663,-2.929908425
CC(C)[NH2+][C@@]1(C(=O)[O-])CCC[C@@H]1CCOC1CCOCC1,4.60687305,-0.1673,-4.77417305
C[C@@H]1CCC[NH+](C[C@@H](O)COc2ccc3c(c2)OCO3)C1,4.373548627,0.4698,-3.903748627
COCc1ccc(C(=O)N[C@H]2C[C@@](C)(OC)C2(C)C)o1,3.657793943,2.3594,-1.298393943
CCN(C(=O)Cn1c([S-])nnc1-c1cccs1)C1CCCCC1,2.977409004,3.0936,0.116190996
CCOC(=O)C1=NN(c2ccccc2)[C@@H](c2ccc([N+](=O)[O-])cc2)NN1C,3.076019721,2.4266,-0.649419721
O=C(CN1C(=O)c2cccc3cccc1c23)Nc1cccc(I)c1,2.051581299,4.0433,1.991718701
C[C@@H]1CCCN(C(=O)c2cccc(S(=O)(=O)NCCc3ccncc3)c2)C1,2.533610651,2.4747,-0.058910651
CCC[NH2+][C@H](C)C(C)(C)C[NH+]1CCC[C@@H]1C1CCCC1,5.591460673,1.612,-3.979460673
C#CCNC[C@H](C)Sc1cc2ccccc2[nH]1,3.41288645,2.8713,-0.54158645
O=C(c1ccc2[nH]nnc2c1)N1CCC[C@H]1[C@@H]1Nc2ccccc2S1,3.709735551,3.1064,-0.603335551
COc1c(Cl)cc([N+](=O)[O-])c(OC)c1C(=O)NC(=O)Nc1ccc(Cl)c(Cl)c1,2.401941699,4.5341,2.132158301
C=CCn1cc(C(=O)N2C[C@H](C)O[C@H](C)C2)c2nn(-c3ccccc3)c(=O)c-2c1,3.383756452,2.5742,-0.809556452
CC[C@@H](C)Oc1cccc(N2CCC(=O)CC2=O)c1,2.752340113,2.5598,-0.192540113
COC[C@@H](C)CC(=O)N(C)[C@@H](C)/C(N)=N/O,3.526582033,0.2523,-3.274282033
CC[C@H](C)[C@H](NC(N)=O)C(=O)Nc1ccc(N(C)C)nc1,2.941084314,1.1691,-1.771984314
CC/[NH+]=C(/NCCCn1nc2ccccn2c1=O)N1C[C@@H](C)C[C@@H](C)C1,4.024338545,-0.0899,-4.114238545
Cn1nnnc1-c1cccc(NC(=O)c2ccccc2Cl)c1,1.920015665,2.7828,0.862784335
C[C@H](SCc1cccc(C(N)=O)c1)C(=O)N[C@H](C)c1ccccc1,2.666441568,3.2846,0.618158432
Fc1ccc([C@H]2[NH2+]CCc3c2sc2c3CCCC2)cc1,3.86868223,2.9749,-0.89378223
COc1ccc([N+](=O)[O-])cc1CN1CCN(c2ccccc2)CC1,1.827291667,2.9256,1.098308333
COc1cccc(CN2C(=O)N(c3cccc(SC)c3)[C@H]3CS(=O)(=O)C[C@@H]32)c1,3.268617695,3.0249,-0.243717695
O=C(NC1CCCCC1)C1CCN(C(=O)c2cc3cc(Cl)cnc3[nH]2)CC1,2.420386909,3.5174,1.097013091
COc1ccc(N2C(=O)c3cc4ccccc4cc3C2=O)cc1,1.799208304,3.649,1.849791696
CCS(=O)(=O)c1cccc(C(=O)Nc2sc3c(c2-c2nc4ccccc4s2)CC[NH+](C)C3)c1,3.674615311,3.6415,-0.033115311
[S-]c1nnc(-c2ccn[nH]2)n1-c1ccccc1,3.045106274,1.5632,-1.481906274
C[C@@H](O)C[C@@H](C)CNC(=O)[C@@H]1CCCN1c1ncnc2sccc12,3.59901157,2.1833,-1.41571157
Cc1nc(-c2ccccc2)sc1CNC(=O)N1CCOC[C@H]1C1CC1,2.950802384,3.43892,0.488117616
COc1cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,2.084954436,3.3141,1.229145564
Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(C[NH+]4CCCCC4)cc3)cc2)co1,3.271941845,3.01962,-0.252321845
C[C@@H](c1ccncc1)[C@@H](O)c1ccccc1F,2.837112358,3.0578,0.220687642
CC(C)NC(=O)c1ccc(-c2nc3cc(NS(=O)(=O)Cc4cccc(F)c4)ccc3n2C)cc1,2.348644088,4.4595,2.110855912
C[C@@H](CNC(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1)C[NH+]1CCCCC1,4.137351886,2.1143,-2.023051886
Cc1c(N[C@@H]2CCC[C@@H](C)C2)cc(N)cc1S(N)(=O)=O,3.17702984,2.21522,-0.96180984
O=C(N[C@@H]1CCc2[nH+]ccn2C1)[C@H]1C[C@H]1c1cccc(F)c1,4.345765797,1.676,-2.669765797
CC(=O)N/C(=C/c1c[nH]c(-c2ccccc2)n1)C(=O)[O-],3.18644162,0.3036,-2.88284162
O=C(Nc1nnc(-c2ccno2)o1)c1ccc(S(=O)(=O)N2CCCC2)cc1,2.43204608,1.7614,-0.67064608
COc1cccc([C@H](C)CC(=O)Nc2ccc(Cl)cc2NC(C)=O)c1,2.422371698,4.4393,2.016928302
N#Cc1ccccc1OCC(=O)OCC(=O)NC1CC1,1.972722389,0.75888,-1.213842389
COc1ccc(-n2nc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3n2)cc1Cl,2.275205598,4.0635,1.788294402
CNC(=O)[C@@H]1CCCN1C(=O)CN1CCN(c2ccc(OC)c(OC)c2)C1=O,2.770539018,0.6828,-2.087739018
CC[S@@](=O)[C@H]1CCC[C@H](NC(=O)Nc2cnc3c(c2)c(C)nn3C)C1,3.744293642,2.47802,-1.266273642
Cc1cccc(NC(=O)c2cc3ccccc3o/c2=[NH+]\c2ccc3c(c2)OCCO3)n1,3.116868877,2.47272,-0.644148877
CCC(CC)N(C)C(=O)c1cc(C)c(C#CCO)s1,3.123051658,2.66092,-0.462131658
Cc1ccc(S(=O)(=O)N2C[C@H](C(=O)Nc3ccccc3C)Oc3ccccc32)cc1,2.538679728,3.89844,1.359760272
COc1ccc([N+](=O)[O-])c(N2CCOCC2)c1C#N,2.450410627,1.31168,-1.138730627
COc1ccccc1-c1ncc(C[NH+]2CC[C@@](O)(C3CCOCC3)[C@H](C)C2)s1,4.520565823,2.4011,-2.119465823
C=CC1CC[NH+](Cc2ccc(CC)o2)CC1,4.276767539,1.8229,-2.453867539
COC(=O)CCn1nc(C)c(C[NH+]2[C@@H](C)CC[C@@H]2C)c1C,4.345166167,1.01874,-3.326426167
CCCc1cc(=O)n(CC(=O)Nc2ccc(Oc3ccccc3)cc2)cn1,2.020879216,3.6268,1.605920784
CNS(=O)(=O)Cc1ccc(C[NH2+][C@H]2C[C@H]3CC[C@@H]2C3)cc1,4.902788423,0.9878,-3.914988423
O=C(CCN1C(=O)/C(=C/c2ccccc2F)SC1=S)N[C@@H]1CSC[C@@H]1O,3.445792744,2.0095,-1.436292744
C[C@@H](C(=O)N(C)[C@H](C)c1ccncc1)c1ccsc1,3.248325978,3.4662,0.217874022
NNC(=O)c1cccc([N+](=O)[O-])c1C(=O)[O-],2.755675948,-1.4382,-4.193875948
Cc1ccccc1COC1CN(C(=O)C2CCN(C(=O)C3CC3)CC2)C1,2.198497983,2.37102,0.172522017
CCOc1c(CN2CCO[C@H](c3nccs3)C2)c(C)nn1CC(C)C,3.371597644,3.27622,-0.095377644
C[C@@H]1OCC[C@H]1C(=O)N(CC(F)(F)F)C1CC[NH2+]CC1,4.76876033,0.5281,-4.24066033
COC(=O)C(C)(C)C[NH+](Cc1ccc(N)cc1)C1CC1,3.977500918,1.0153,-2.962200918
Cc1ccc(-n2cnnc2SCC(=O)N2C[C@H](C)OCC2(C)C)cc1C,3.231994099,3.00214,-0.229854099
COc1ccccc1NC1=C(Sc2nc(C)cc(C)n2)C(=O)N(Cc2ccccc2)C1=O,2.433887693,4.08684,1.652952307
COc1ccccc1Nc1nc(N)nc(COc2ccccc2Cl)n1,2.085637775,3.4384,1.352762225
Cc1ccc2c(c1)=C[C@@H](C(=O)N[C@@H]1CCC[NH+](CCc3ccccc3)C1)[NH+]=2,4.997034343,-1.73588,-6.732914343
COc1ccc(NC(=O)c2cccn2CC(=O)[O-])cc1F,2.509184734,0.638,-1.871184734
Cc1ccc(C(=O)N2CCC(C(=O)NCCc3csc(-c4cccs4)n3)CC2)cc1,2.223648569,4.39112,2.167471431
Cc1cc(CN(C)C(=O)[C@@H]2CC(=O)N(c3ccc(C(C)C)cc3)C2)no1,2.787124868,3.11792,0.330795132
C[C@@H](Sc1ccccn1)C(=O)N(C)Cc1ccc([S@@](C)=O)cc1,3.13584853,2.9582,-0.17764853
CC(C)(C)C1=C2C(=NC(N)=C(C#N)[C@@H]2c2cccnc2)ON1,3.732447361,2.10618,-1.626267361
Cc1cc(C)cc(NC(=O)C(=O)NCc2ccccc2CO)c1,1.984398908,2.05064,0.066241092
O=C(c1ccc(N2CCOCC2)cc1)N1CCN(S(=O)(=O)N2CCOCC2)CC1,2.247199537,-0.142,-2.389199537
CCCC(C)(C)NC(=O)N[C@H]1CCCC[C@H]1OC,3.174047367,2.8219,-0.352147367
C[C@H]1CCc2sc(NC(=O)c3ccc(C(=O)c4ccccc4)cc3)c(C(N)=O)c2C1,2.606828868,4.4551,1.848271132
CC[NH+](C)CCNC(=O)C(=O)Nc1cncc(C)c1,3.803402606,-1.02068,-4.824082606
CCCc1cc(=O)n2nc(N3CCC(C(=O)Nc4ccccc4Cl)CC3)sc2n1,2.413405793,3.612,1.198594207
O=C(Nc1ccc(-c2ccno2)cc1)c1cc(C2CC2)nc2onc(C3CC3)c12,2.726985251,4.8849,2.157914749
Cc1cccc(COc2cccc(NC(=O)N3CCC[C@@H]3C(N)=O)c2)c1,2.415994515,3.05562,0.639625485
CCN1C(=O)/C(=C/C=C2\Oc3ccc(-c4ccccc4)cc3N2CC)OC1=S,2.894678314,4.4612,1.566521686
CC(=O)N1CCc2cc(C(=O)[C@@H](C)OC(=O)[C@H]3CCCN(C(=O)Nc4ccccc4)C3)ccc21,3.068451387,3.6541,0.585648613
O=C(NC1CCCCC1)[C@@H]1CCC[NH+](C2CCN(Cc3ccncc3)CC2)C1,3.970041423,1.7898,-2.180241423
O=[N+]([O-])c1ccccc1C[C@H](Cl)c1ccc(F)c(F)c1F,2.810295679,4.5347,1.724404321
Cc1cc(CC(=O)N[C@H](C)c2nc(-c3ccc(Cl)cc3)no2)no1,2.741076599,3.10632,0.365243401
O=C(Nc1ccc2c(c1)COC2)c1cc2cc(F)ccc2o1,2.262269271,3.8544,1.592130729
CC(=O)c1cccc(OCC(=O)Nc2ccc3c(C)n[nH]c3c2)c1,2.128139139,3.09142,0.963280861
Cc1cc(C)c(C#N)c(N(C)Cc2nccs2)n1,2.730819734,2.66302,-0.067799734
Cn1cc(-c2cccc(C[NH+](C)CC(C)(C)S(C)(=O)=O)c2)cn1,3.88296071,0.925,-2.95796071
C[C@@H]1CCCC[C@@H]1NC(=O)CSc1ncn[nH]1,3.064598366,1.5917,-1.472898366
CC(=O)[C@@H]1CC(C(=O)N[C@H](C)c2cc(C)oc2C)=NN1c1ccccc1,3.221408919,3.29754,0.076131081
C[C@@H](Sc1nnc2ccc(C(F)(F)F)cn12)C(=O)Nc1cccc(Cl)c1,2.724909483,4.5208,1.795890517
Cc1ccc([C@H](C)[NH2+][C@@H](c2nc(C3CC3)no2)C(C)C)cc1F,4.051059312,3.41622,-0.634839312
COc1cc(C(=O)NCc2ccc(C)cc2)ccn1,1.723925867,2.32862,0.604694133
Cc1cc(C)n(-c2ccccc2NC(=O)NCCc2ccc3c(c2)OCO3)n1,2.216670793,3.58204,1.365369207
COc1ccc(-c2csc(NC(=O)[C@H]3CCCN(C(=O)c4ccc(Cl)cc4)C3)n2)cc1,2.474215936,4.963,2.488784064
CCOc1cccc(NCc2cn[nH]c2N)n1,2.617058419,1.3977,-1.219358419
NC(=O)c1cccc(COC(=O)C2CCN(C(=O)c3ccccc3)CC2)c1,1.887741346,2.3811,0.493358654
CC[C@H](C)NC(=O)CC[NH2+]Cc1cc(C)cc(C)c1,3.561486334,1.67164,-1.889846334
C/[NH+]=C(/NCc1cn2c(C)cccc2[nH+]1)N1CC[C@H](CN2CCOCC2)C1,4.508943931,-1.12808,-5.637023931
O=C1/C(=C/NCc2ccccn2)c2ccccc2C(=O)N1c1ccccc1Cl,2.270207545,4.0527,1.782492455
CC(C)(C)C1CC[NH+](c2ncc(N)cc2Br)CC1,4.150502396,2.3988,-1.751702396
CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccccc3Cl)cc2)CC1,1.929773225,4.287,2.357226775
Cc1ccc(C(=O)CCl)c(Cl)c1,1.924490119,3.06992,1.145429881
C[C@@H](C(=O)Nc1cccc(I)c1)[n+]1cccc([O-])c1,3.570770592,1.852,-1.718770592
CCc1ccc(NC(=O)[C@H]2CC(=O)NC3=NC(SCc4ccccc4Cl)=NC(=O)[C@@H]32)cc1,3.655774773,3.8213,0.165525227
COc1ccc2c(CC(=O)NCCN3c4ccccc4C[C@@H]3C)cc(=O)oc2c1,2.785481802,2.9115,0.126018198
CC(C)(C)OC(=O)N[C@@H](CS)C(=O)CO,2.909855218,0.3709,-2.538955218
CS(=O)(=O)Nc1cc(C(=O)N2CCN(c3ccccc3)CC2)ccc1N1CC[NH2+]CC1,2.89004908,0.4039,-2.48614908
C[C@H](CNC(=O)C(=O)Nc1cc(C(C)(C)C)on1)Oc1ccc(F)cc1,2.862614251,2.6334,-0.229214251
CC(C)C[NH2+][C@@H]1[C@H]2CCO[C@@H]2C12CCCC2,5.369495146,1.5535,-3.815995146
O=C(NCc1ccco1)[C@H]1CCCN(C(=O)c2csc3c2CCCO3)C1,3.189120415,2.8347,-0.354420415
CN1C(=O)C(=Cc2ccc(C=C3C(=O)N(C)C(=O)N(C)C3=O)cc2)C(=O)N(C)C1=O,2.489842159,0.5542,-1.935642159
O=C([O-])Cn1c(SCCc2ccccc2)nc2ccccc21,2.319635617,2.121,-0.198635617
Cc1nc(C2CCN(C(=O)NCCc3ccccc3C)CC2)no1,2.289365914,2.81814,0.528774086
Cc1nc2ccc(Cl)cc2cc1C(=O)Nc1ccc2sccc2c1,2.142855546,5.66362,3.520764454
N#Cc1cc2c(=O)n(CC[C@@H]3CCCC[NH+]3Cc3ccccc3)ccc2[nH]c1=O,4.197802593,1.58918,-2.608622593
CCC[C@H](C)N1C[C@H](C(=O)Nc2ccc(C)cc2)CC1=O,2.695690822,2.97062,0.274929178
COCc1cccc(CNC(=O)C(=O)Nc2ccc(OC)c(C)c2)c1,1.921445522,2.40492,0.483474478
Cc1cc(Oc2ncccc2C#N)ccc1NC(=O)CCCn1ccnn1,2.491270341,3.0644,0.573129659
CN(Cc1cccn1C)C(=O)N[C@H](CC(F)(F)F)c1ccc(F)cc1,2.959042542,3.9993,1.040257458
CN(C)C(=O)c1cccc(NC(=O)NCc2cccnc2)c1,1.83960028,2.1051,0.26549972
C[C@@H](C(N)=O)N1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O,4.554402759,-0.3327,-4.887102759
COc1ccccc1C(=O)/C=C1\SCC(=O)N1CC(=O)Nc1ccc(Cl)cc1C,2.371606802,3.89522,1.523613198
C[C@H]1CCCC[C@@H]1OCCN(C)Cc1nc(=O)c2ccccc2[nH]1,3.075784642,2.9502,-0.125584642
CS(=O)(=O)CCCNC(=O)C(=O)Nc1ccc(C(F)(F)F)cc1,2.085971299,1.1948,-0.891171299
CCC[C@@H](C)NC(=O)c1ccc(N(CC)CC)nc1,2.571446393,2.8462,0.274753607
CC(C)OCC[C@@H]1CCCC[NH+]1C1CCSCC1,4.922759649,2.1345,-2.788259649
CCN(Cc1cnc(N2CCOCC2)nc1)[C@@H](C)c1ccc(F)cc1,2.777888922,3.0354,0.257511078
CCC[NH+](C)C[C@H]1CCN(C(=O)C(=O)Nc2ccc(SC)c(F)c2)C1,4.094778325,1.2593,-2.835478325
Cc1noc(C)c1[C@H](C)C[NH2+][C@@H](C)C1CCCCC1,4.207407256,2.92714,-1.280267256
O=C(/C=C/c1ccnc2ccccc12)c1cccs1,2.141299768,4.1924,2.051100232
CCC[C@H]1[C@H](C)CCCN1C(=O)Cc1csc(CC)n1,3.292043027,3.6752,0.383156973
Cn1cnc(CNC(=O)[C@@H]2CC(=O)N(c3ccc(F)c([N+](=O)[O-])c3)C2)n1,3.124192176,0.5317,-2.592492176
Cc1cnn(CCCSCc2ccccc2)c1,2.086861043,3.51502,1.428158957
Cc1ccccc1[C@@H]([NH2+]Cc1c(C)nn(CCO)c1C)C(C)(C)C,3.672224869,2.65146,-1.020764869
C[C@@H](NC(=O)C[NH+](C)[C@@H]1CCS(=O)(=O)C1)[C@H](C)c1ccccc1,4.481036702,-0.0034,-4.484436702
Cc1ccc(NC(=O)[C@@H]([NH2+]Cc2ccccc2)c2ccccc2)cc1,2.92593534,3.43842,0.51248466
Cc1[nH]c2ccccc2c1C1=CCN(S(=O)(=O)N2CCC[C@H](C)C2)CC1,3.077771438,3.54212,0.464348562
CSc1ccc(C(=O)Nc2nc(-c3ccc([C@@H](C)NC(C)=O)cc3)cs2)cc1,2.533504189,4.9814,2.447895811
COCCN(Cc1cc(C#N)cs1)Cc1ccc(F)cc1Cl,2.481260082,4.06088,1.579619918
Cc1ncsc1[C@@H](C)[NH2+]C[C@@H](O)C1CCCC1,4.381102742,1.62702,-2.754082742
COc1ccc(N2CCN(C(=O)c3cnc(C4CC4)nc3)CC2(C)C)cc1,2.522235881,3.1036,0.581364119
CC(C)(C)NC(=O)CNC(=O)Nc1ccccc1I,2.075964781,2.3274,0.251435219
